tweet_id,tag
72,#politics
73,#politics
74,#entertainmentnews
74,#news
74,#politics
74,#sports
74,#lifestyles
74,#gossip
74,#music
75,#joebiden
75,#economy
75,#inflation
75,#money
75,#politics
75,#msm
75,#lies
75,#wages
75,#democrats
75,#markets
76,#kurdistanprotests
76,#iranprotests
76,#endiranregime
76,#politics
77,#womensrights
77,#roe
77,#roevwade
77,#statesrights
77,#humanrights
77,#politics
77,#uspol
77,#uspolitics
77,#democrats
77,#voteblue
77,#bluecrew
78,#argentina
78,#politics
79,#bnnpoland
79,#economy
79,#politics
79,#poland
80,#europe
80,#europeanparliament
80,#bruxelles
80,#europeanunion
80,#corruption
80,#corrupt
80,#kaili
80,#politics
80,#comedy
80,#usa
81,#organizedcrime
81,#bolivia
81,#antisemitism
81,#cuba
81,#interamericanwatch
81,#latinamerica
81,#politics
81,#evomorales
81,#centralamerica
81,#southamerica
82,#america
82,#news
82,#trump
82,#infowars
82,#freespeech
82,#politics
83,#defensebill
83,#politics
83,#collegetuition
84,#bnnargentina
84,#argentina
84,#politics
85,#breakingnews
85,#papabrain
85,#first
85,#music
85,#culture
85,#politics
86,#trudeau
86,#news
86,#canada
86,#politics
86,#government
86,#cdnpoli
86,#saskpoli
86,#skpoli
86,#mbpoli
86,#bcpoli
86,#abpoli
86,#climatechange
86,#agriculture
86,#agribusiness
86,#farms
86,#farmers
86,#food
86,#fertilizer
87,#women
87,#political
87,#politics
88,#bnnus
88,#tiktok
88,#us
88,#china
88,#politics
89,#challenge
89,#georgia
89,#senate
89,#race
89,#charity
89,#politics
89,#philanthropy
89,#climateemergency
89,#billionaires
90,#qatargate
90,#corruption
90,#politics
90,#cbdc
90,#eu
90,#europeanunion
91,#politics
92,#politics
92,#wales
93,#politics
94,#breakingnews
94,#breakingnews
94,#businessnews
94,#bytedance
94,#china
94,#cybersecurity
94,#foreignpolicy
94,#metaplatformsinc
94,#nationalsecurity
94,#politics
94,#russia
94,#snapinc
94,#socialmedia
95,#democrat
95,#independent
95,#senate
95,#ussenate
95,#politics
95,#senator
95,#congress
95,#news
95,#newsupdates
95,#washingtondc
96,#politics
96,#kprc2
97,#politics
97,#politicalnews
97,#republican
98,#politics
98,#cnn
99,#voting
99,#politics
99,#economics
99,#oppressors
99,#iuiccolumbus
99,#iuic
99,#nathanyel7
99,#influencer
99,#jews
99,#ww3
99,#fyp
100,#politics
101,#woke
101,#pk
101,#svpol
101,#usa
101,#politics
101,#lib
101,#democrates
101,#doge
101,#free
101,#speech
101,#bitcoin
102,#politics
102,#political
103,#fascism
103,#fascismcomesdripbydrip
103,#politics
103,#goptraitorstodemocracy
103,#gopclownshow
103,#scotusiscorrupt
103,#packscotus
104,#denmark
104,#red
104,#blue
104,#primeminister
104,#politics
105,#politics
106,#politics
106,#politic
107,#trudeau
107,#news
107,#canada
107,#politics
107,#government
107,#cdnpoli
107,#saskpoli
107,#skpoli
107,#mbpoli
107,#bcpoli
107,#abpoli
107,#climatechange
107,#agriculture
107,#agribusiness
107,#farming
107,#farms
107,#farmers
107,#food
108,#somalia
108,#food
108,#foodcrises
108,#politics
109,#lgbt
109,#politics
109,#war
109,#wars
109,#russia
109,#putin
109,#ukraine
109,#trump
109,#maga
109,#foxnews
109,#cnn
109,#nfl
109,#joebiden
109,#biden
109,#elonmusk
109,#resist
109,#republicans
110,#gvwire
110,#news
110,#politics
110,#weather
110,#climate
110,#environment
110,#cold
110,#rain
110,#frost
110,#freeze
110,#snow
110,#tornadoes
110,#blizzard
111,#politics
111,#brazil
111,#eleicoes
111,#eleicoes2022
111,#brazilianpolitics
112,#umpires
112,#argentina
112,#spanish
112,#umpire
112,#football
112,#politics
113,#politics
114,#respect
114,#politics
115,#america
115,#news
115,#trump
115,#infowars
115,#freespeech
115,#politics
116,#pollution
116,#politics
116,#policy
116,#nature
117,#politics
117,#political
118,#news
118,#politics
119,#cannabis
119,#news
119,#politics
120,#canvassing
120,#politics
120,#conversation
121,#breakingnews
121,#papabrain
121,#first
121,#music
121,#culture
121,#politics
122,#aimim
122,#asaduddinowaisi
122,#indianarmy
122,#indiachina
122,#indiachinaborder
122,#owaisi
122,#india
122,#news
122,#politics
122,#trending
123,#burien
123,#buriennews
123,#loveismyreligion
123,#discussion
123,#politics
124,#openborders
124,#immigration
124,#politics
125,#backstabbing
